"Day ","Items ","Note ","Amount "
"18","Rental Expense","Cash Payment - Rental - New York","-4020"
"18","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Washington, D.C.","-1360"
"18","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"18","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-798"
"18","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"18","Rental Expense","Cash Payment - Rental - Miami","-1800"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"17","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"17","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"17","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"17","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"17","Salary Expense","Cash Payment - Salary Expense","-25688"
"17","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 339","-15000"
"17","Retail","Revenue - Retail Sales Detroit - Mouthwash","3654"
"17","Retail","Revenue - Retail Sales Detroit - Body Wash  ","9009"
"17","Retail","Revenue - Retail Sales Detroit - Shampoo","5481"
"17","Retail","Revenue - Retail Sales San Francisco - Mouthwash","2520"
"17","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","4158"
"17","Retail","Revenue - Retail Sales San Francisco - Shampoo","3717"
"17","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","18502"
"17","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","32828"
"17","Retail","Revenue - Retail Sales Los Angeles - Shampoo","10614"
"17","Retail","Revenue - Retail Sales New York - Mouthwash","36250"
"17","Retail","Revenue - Retail Sales New York - Body Wash  ","74588"
"17","Retail","Revenue - Retail Sales New York - Shampoo","27318"
"17","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","2900"
"17","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","4292"
"17","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","3654"
"17","Retail","Revenue - Retail Sales Chicago - Mouthwash","4234"
"17","Retail","Revenue - Retail Sales Chicago - Body Wash  ","9048"
"17","Retail","Revenue - Retail Sales Chicago - Shampoo","5394"
"17","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"17","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"17","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"17","Rental Expense","Cash Payment - Rental - New York","-4020"
"17","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Washington, D.C.","-1428"
"17","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"17","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-840"
"17","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"17","Rental Expense","Cash Payment - Rental - Miami","-1800"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2061 ","-46350"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2061 ","-52530"
"16","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2061 ","-58710"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"16","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"16","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"16","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"16","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"16","Salary Expense","Cash Payment - Salary Expense","-25652"
"16","Retail","Revenue - Retail Sales Detroit - Mouthwash","3843"
"16","Retail","Revenue - Retail Sales Detroit - Body Wash  ","8946"
"16","Retail","Revenue - Retail Sales Detroit - Shampoo","5733"
"16","Retail","Revenue - Retail Sales San Francisco - Mouthwash","2583"
"16","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","4221"
"16","Retail","Revenue - Retail Sales San Francisco - Shampoo","3717"
"16","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","17400"
"16","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","31958"
"16","Retail","Revenue - Retail Sales Los Angeles - Shampoo","9686"
"16","Retail","Revenue - Retail Sales New York - Mouthwash","37932"
"16","Retail","Revenue - Retail Sales New York - Body Wash  ","73080"
"16","Retail","Revenue - Retail Sales New York - Shampoo","27202"
"16","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","3074"
"16","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","4234"
"16","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","3538"
"16","Retail","Revenue - Retail Sales Chicago - Mouthwash","4234"
"16","Retail","Revenue - Retail Sales Chicago - Body Wash  ","9222"
"16","Retail","Revenue - Retail Sales Chicago - Shampoo","4988"
"16","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"16","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"16","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"16","Rental Expense","Cash Payment - Rental - New York","-4020"
"16","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Washington, D.C.","-1496"
"16","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"16","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-882"
"16","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"16","Rental Expense","Cash Payment - Rental - Miami","-1800"
"15","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1768 ","-75750"
"15","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1768 ","-206040"
"15","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1768 ","-95950"
"15","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"15","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"15","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"15","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"15","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"15","Overdraft","","1250000"
"15","Salary Expense","Cash Payment - Salary Expense","-25634"
"15","Retail","Revenue - Retail Sales Detroit - Mouthwash","3380"
"15","Overdraft","Repayment","-625000"
"15","Retail","Revenue - Retail Sales Detroit - Body Wash  ","9295"
"15","Overdraft","Repayment","-625000"
"15","Retail","Revenue - Retail Sales Detroit - Shampoo","5655"
"15","Retail","Revenue - Retail Sales San Francisco - Mouthwash","2340"
"15","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","4420"
"15","Retail","Revenue - Retail Sales San Francisco - Shampoo","3705"
"15","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","17520"
"15","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","31020"
"15","Retail","Revenue - Retail Sales Los Angeles - Shampoo","9840"
"15","Retail","Revenue - Retail Sales New York - Mouthwash","34980"
"15","Retail","Revenue - Retail Sales New York - Body Wash  ","76260"
"15","Retail","Revenue - Retail Sales New York - Shampoo","27420"
"15","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","2760"
"15","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","3900"
"15","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","3600"
"15","Retail","Revenue - Retail Sales Chicago - Mouthwash","4080"
"15","Retail","Revenue - Retail Sales Chicago - Body Wash  ","9120"
"15","Retail","Revenue - Retail Sales Chicago - Shampoo","5220"
"15","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"15","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"15","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"15","Rental Expense","Cash Payment - Rental - New York","-4020"
"15","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"15","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-924"
"15","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"15","Rental Expense","Cash Payment - Rental - Miami","-1800"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1578 ","-120000"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1578 ","-136000"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1578 ","-152000"
"14","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1736 ","-121200"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1736 ","-137360"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1736 ","-153520"
"14","Overdraft","","1250000"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1756 ","-45450"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1756 ","-51510"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1756 ","-57570"
"14","Human Resource Expense","Counselled","-2000"
"14","Human Resource Expense","Counselled","-2000"
"14","Human Resource Expense","Counselled","-2000"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"14","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"14","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"14","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"14","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"14","Salary Expense","Cash Payment - Salary Expense","-25284"
"14","Retail","Revenue - Retail Sales Detroit - Mouthwash","13195"
"14","Overdraft","Repayment","-625000"
"14","Retail","Revenue - Retail Sales Detroit - Body Wash  ","34905"
"14","Retail","Revenue - Retail Sales Detroit - Shampoo","21255"
"14","Retail","Revenue - Retail Sales San Francisco - Mouthwash","9620"
"14","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","17550"
"14","Retail","Revenue - Retail Sales San Francisco - Shampoo","15015"
"14","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","32880"
"14","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","59640"
"14","Retail","Revenue - Retail Sales Los Angeles - Shampoo","30660"
"14","Overdraft","Repayment","-625000"
"14","Retail","Revenue - Retail Sales New York - Mouthwash","60900"
"14","Retail","Revenue - Retail Sales New York - Body Wash  ","143580"
"14","Retail","Revenue - Retail Sales New York - Shampoo","73080"
"14","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","10800"
"14","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","15540"
"14","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","14400"
"14","Retail","Revenue - Retail Sales Chicago - Mouthwash","16800"
"14","Retail","Revenue - Retail Sales Chicago - Body Wash  ","35040"
"14","Retail","Revenue - Retail Sales Chicago - Shampoo","19740"
"14","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"14","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"14","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"14","Rental Expense","Cash Payment - Rental - New York","-4020"
"14","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"14","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-966"
"14","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"14","Rental Expense","Cash Payment - Rental - Miami","-1800"
"13","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1571 ","-115200"
"13","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1571 ","-134400"
"13","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 1571 ","-768000"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1594 ","-120000"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1594 ","-136000"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1594 ","-152000"
"13","Human Resource Expense","Counselled","-2000"
"13","Human Resource Expense","Counselled","-2000"
"13","Human Resource Expense","Staff Dismiss","-11000"
"13","Human Resource Expense","Counselled","-2000"
"13","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"13","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"13","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"13","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"13","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"13","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"13","Salary Expense","Cash Payment - Salary Expense","-24934"
"13","Retail","Revenue - Retail Sales Detroit - Mouthwash","13585"
"13","Retail","Revenue - Retail Sales Detroit - Body Wash  ","35295"
"13","Retail","Revenue - Retail Sales Detroit - Shampoo","21515"
"13","Retail","Revenue - Retail Sales San Francisco - Mouthwash","9230"
"13","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","16510"
"13","Retail","Revenue - Retail Sales San Francisco - Shampoo","14300"
"13","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","37700"
"13","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","62814"
"13","Retail","Revenue - Retail Sales Los Angeles - Shampoo","26840"
"13","Retail","Revenue - Retail Sales New York - Mouthwash","73728"
"13","Retail","Revenue - Retail Sales New York - Shampoo","84600"
"13","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","11460"
"13","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","15900"
"13","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","14580"
"13","Retail","Revenue - Retail Sales Chicago - Mouthwash","24640"
"13","Retail","Revenue - Retail Sales Chicago - Body Wash  ","33660"
"13","Retail","Revenue - Retail Sales Chicago - Shampoo","19740"
"13","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"13","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"13","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"13","Rental Expense","Cash Payment - Rental - New York","-4020"
"13","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"13","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-1134"
"13","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"13","Rental Expense","Cash Payment - Rental - Miami","-1800"
"12","Human Resource Expense","Counselled","-2000"
"12","Human Resource Expense","Counselled","-2000"
"12","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"12","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"12","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"12","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"12","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"12","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"12","Salary Expense","Cash Payment - Salary Expense","-25302"
"12","Retail","Revenue - Retail Sales Detroit - Mouthwash","13715"
"12","Retail","Revenue - Retail Sales Detroit - Body Wash  ","35295"
"12","Retail","Revenue - Retail Sales Detroit - Shampoo","20670"
